,cos_sim_pemiu_reconstructed_genuine,cos_sim_pemiu_reconstructed_impostor,cos_sim_pemiu_reconstructed_genuine_normalized,cos_sim_pemiu_reconstructed_impostor_normalized
55,0.0132560607539912,0.4458438105818349,0.1400401404560299,0.5325350332816126
56,0.028676380469877253,0.4873192901966091,0.15403128268470276,0.5701665055846745
57,0.9062297163792947,-0.07645340976136619,0.950251708860834,0.058645073144536125
58,-0.028902650752860855,0.43871934592801354,0.10178875917874738,0.5260708742945536
59,0.08338773658300826,0.4560096169950811,0.20367191134908724,0.5417586580843042
60,0.08697891503846501,0.005782241135666923,0.20693025420219158,0.1332590052267976
61,0.04209220991777059,0.0396503410948572,0.16620371369647494,0.16398816080038636
62,-0.07285132429429841,-0.0685626919074382,0.061913312131673434,0.06580446787919264
63,-0.06750901158017167,-0.014633034645020372,0.06676049159296515,0.11473584667056373
64,-0.012474523117654604,0.4516928261694545,0.1166943042342219,0.5378419536627642
65,0.08866983712239368,0.4610211951389155,0.2084644591868961,0.5463057559326231
66,0.6848661873808674,0.4603102726101361,0.7494044712210542,0.5456607227298761
67,0.07654731349155465,0.0006503230393091637,0.19746546854244235,0.12860272070644024
68,0.6827630190301429,0.4348731009171959,0.7474962275485502,0.5225811048225734
69,0.11596462872616521,0.4567791090718259,0.23322953011061592,0.5424568325247785
70,0.665130092723553,0.01095575327432624,0.7314975463014258,0.13795302879358384
71,0.029533805534332,-0.030111051300182747,0.1548092403566735,0.10069235493821992
72,0.6503714295615549,0.4096774624226381,0.7181067373422665,0.49972063446822523
73,-0.008142375370793134,-0.033463033541363645,0.12062494227537232,0.0976510392490236
74,0.715911304301167,0.0002466644776678363,0.7775722818981711,0.1282364738028869
75,0.8769443625788705,0.4639919284320899,0.9236805639177995,0.5490011573765659
76,0.7709742535802727,0.004997031390057681,0.8275319175664579,0.1325465698536943
77,0.7691749420198033,0.4286236792647252,0.8258993687983356,0.5169108885885619
78,0.07342488673580078,0.01576566827077951,0.19463243280496922,0.14231715392607872
79,0.03081799175650416,0.429714372022449,0.15597440634632564,0.5179004943673173
80,0.7260478248916986,0.4324336388218969,0.7867693351304652,0.5203677355951103
81,0.7474546532547812,0.08078796274632152,0.8061921477446632,0.20131308830380407
82,0.035513603762360124,0.034012693673077646,0.16023482225436375,0.15887301867839979
83,0.003874274573017443,0.421016178048123,0.13152787175891753,0.510008461564521
84,0.14133514283975293,0.4257216713561231,0.2562486683592266,0.5142778429613589
85,0.7634087203044672,0.4376260130609622,0.8206675688338888,0.5250788730956135
86,0.7528525277141754,0.07113741287313534,0.8110897394084794,0.19255696532137662
87,0.759396585593362,0.4359211317967473,0.8170272845584702,0.5235320026875988
88,0.061653352636887856,-0.06693633813107436,0.1839519014760441,0.06728008884026805
89,0.647107214132889,0.4486923781398446,0.7151450541107285,0.5351195914870457
90,0.7289237716289042,0.45768041610765214,0.7893787349732504,0.5432746051236798
91,0.7486421055168999,-0.04088736583887778,0.8072695452172944,0.09091480478428435
92,0.5921607201192374,-0.0009215266719852837,0.6652910804658152,0.1271765522950186
93,0.6689047731773212,0.011907568559250145,0.7349223839227922,0.13881662846415851
94,0.07083378204241257,-0.03223819180769542,0.19228147543427163,0.09876236088301747
95,0.7632648719672199,-0.006197937874897725,0.8205370525681521,0.12238916649776706
96,0.8267812630313834,-0.06733187043965722,0.8781666528361161,0.06692121503691124
97,0.7613286751781815,-0.040589551465239675,0.8187803052920091,0.09118501729194209
98,0.6253120714680247,0.4135479637402642,0.695369916724687,0.50323241213749
99,0.8587857038523329,0.4517499214027417,0.9072048758901909,0.5378937572274255
100,0.7540284403379839,0.44458964925041866,0.812156666753134,0.5313971094325065
101,0.020053524553702125,0.4242151986965325,0.1462076055000934,0.5129109923621313
102,0.8084747356686142,-0.02554241823187106,0.8615568008508987,0.10483756049991239
103,0.045972324339029015,0.4470041583504364,0.16972421351305295,0.5335878383443053
104,0.764235981621113,-0.07142351304660047,0.8214181583777325,0.06320879177219352
105,0.7186523888733954,0.4378588538284864,0.780059318796074,0.5252901338447475
106,0.04324560330015503,-0.0004120556424707886,0.16725020891550246,0.12763880481420484
107,0.05179391183961992,-0.013975152483465935,0.17500624788186833,0.11533275536387262
108,0.7361376032472635,0.44883433156536445,0.7959239782655918,0.5352483884642089
109,-0.0312201019281946,0.4462674051207052,0.0996860927230904,0.5329193684672519
110,0.6549538081943632,0.4379804943553304,0.7222644145096992,0.5254005005520015
111,0.1054217572460031,0.474325451092761,0.22366378717562313,0.5583769542428084
112,0.007825504956745891,0.46322713138053523,0.13511289640792312,0.5483072428195708
113,0.7876340463037447,0.4506795766778097,0.8426476566554585,0.5369226135964147
114,0.12279708060266334,0.023013118933479525,0.23942874048601215,0.14889290040120934
115,0.5841237577660753,-0.002938496281994115,0.6579989953831863,0.12534651833953112
116,0.778700372448708,-0.0008570702515756052,0.8345419685871608,0.1272350348013556
117,0.040578019899641535,-0.025929494087028295,0.16482986099463665,0.10448635939367262
118,0.8050153060426272,0.04695748195897798,0.8584179961555976,0.17061806530292
119,0.7519206925443573,0.46542425337752086,0.8102442680671055,0.5503007323787984
120,0.6508485751567963,0.43568936851364864,0.7185396603950829,0.5233217195600786
121,0.6280803913518161,0.45654842813097507,0.6978816647261689,0.5422475314264645
122,0.5951086566400536,0.45041917955848826,0.6679657979751641,0.5366863504579397
123,0.6272265085988837,0.447234848140668,0.697106921059176,0.5337971474718267
124,0.6887442955640442,-0.013628635081759505,0.7529231507405916,0.11564715703266489
125,0.7404580957112705,0.48656102152888375,0.7998440412523247,0.5694785143514732
126,0.6909610331154433,0.025739244029254555,0.754934437856339,0.1513663642885274
127,0.8117570852332443,0.12190229845174796,0.8645349375205069,0.23861688803627096
128,0.8098678379108557,0.42526153924808197,0.8628207883666832,0.5138603565611937
129,0.8440869401841695,-0.06803680753266177,0.8938684148533255,0.0662816125311128
130,0.02226819639527723,0.07679470882000336,0.14821701835898454,0.19768993491478798
131,0.6010002256734069,0.4389686699010856,0.6733113278872821,0.5262970905619553
132,0.6222895628818328,0.4369036597701028,0.6926275385966103,0.524423468550314
133,0.8337648229486967,0.4398173488011933,0.8845029663410124,0.5270671126767139
134,0.72567893323591,-0.055163177666684646,0.7864346328857517,0.07796209580077029
135,-0.007905221303859932,0.4607812598015278,0.1208401165611008,0.5460880581486001
136,0.7097688533667345,-0.08479149587652485,0.7719991221816604,0.051079772884780536
137,0.7996324378984468,0.4838906281539434,0.8535340200000427,0.567055616888666
138,0.7808770783550875,0.0041620727880500126,0.8365169342485259,0.1317889964200055
139,0.805417009814117,0.43248952240036836,0.858782469441772,0.5204184398028731
140,0.8808904777837498,0.44414940806209885,0.9272609474701143,0.5309976704329145
141,0.05140736675696837,0.029580799271842886,0.17465552835537237,0.15485187864676644
142,0.8307645186297271,0.05564285826812555,0.8817807345566248,0.17849846840024625
143,0.808156316413264,-0.01702308735244031,0.8612678931517047,0.11256730749759915
144,0.0241270928659589,0.4246334526032041,0.1499036296218426,0.5132904818930722
145,0.6958659523678474,0.42908805488705964,0.7593847621132247,0.5173322252079912
146,0.8201721388187919,-0.017927158324025506,0.8721700717944098,0.11174702712849423
147,0.685749269750038,0.4446344446068642,0.750205708241709,0.5314377530906641
148,-0.005373316945514212,0.4359318123911144,0.12313736036925074,0.5235416933890648
149,0.025169615790939126,-0.025046433058383232,0.150849530017476,0.10528757705167247
150,0.022591249865245824,0.42123484714995874,0.14851013076709763,0.5102068640983963
151,0.766527784787758,0.43491603531362943,0.8234975539191635,0.5226200599971789
152,0.09068949045621214,0.4212848685781545,0.2102969281347971,0.5102522494684316
153,0.8105994441391413,0.4514402415937506,0.8634845882738136,0.5376127789900885
154,0.6465990118372184,0.05826888951823905,0.7146839527373023,0.18088111528398282
155,-0.04860836012872558,0.0010588744015115458,0.08390940338882927,0.12897340693873688
156,0.7461304827764513,0.436765157062035,0.8049907032974227,0.5242978024731291
157,0.039552162874374304,0.4474075574792457,0.16389908187907715,0.5339538498596359
158,0.7083794007582955,0.45741008306143727,0.7707384460463503,0.5430293269343562
159,0.10125677659852002,-0.05261336609927995,0.21988482294581063,0.08027558715199838
160,0.05589204245097796,0.4552615642666466,0.17872455783338764,0.5410799359623957
161,0.8895292726107995,-0.036928334360447894,0.9350990863243339,0.09450690751127522
162,0.8167657534171241,0.45639029106451695,0.8690793951081598,0.5421040507315629
163,0.7460391144229714,0.44996358798909963,0.8049078030948141,0.5362729837727513
164,0.8314236748159051,0.41005086822746106,0.8823787991961163,0.5000594324841255
165,0.8865822148783868,-0.004612167338832932,0.932425166156011,0.12382796553182758
166,0.06843739944980314,0.03714738980757364,0.19010719303901275,0.16171718665088494
167,0.6941049651014437,0.45011420982806366,0.7577869856882811,0.5364096457622897
168,0.5821981006119513,-0.01663268013976836,0.6562518109133822,0.11292153120633106
169,0.6141863983337361,0.4206056648683438,0.6852753870340221,0.5096359953387319
170,0.013866014912028315,0.4494783390770523,0.1405935631823613,0.5358327084302259
171,0.5884837041650545,0.4283285800823039,0.6619548556572548,0.5166431396242801
172,0.8454730322541326,-0.04015206610403137,0.8951260419097159,0.09158195587845674
173,0.7675330267631314,-0.05030264496033013,0.8244096286174067,0.08237214732075687
174,0.7804530643345292,0.44040687316330324,0.8361322184593669,0.5276019990700908
175,0.7617397936488157,0.41102288890530514,0.819153320709423,0.5009413648826424
176,0.8486247682350282,0.41932123919573455,0.8979856704510429,0.5084706120912548
177,0.7879527888049612,0.029455024608895784,0.8429368576416255,0.1547377609611102
178,0.7466192751285744,-0.020404638349074782,0.8054341936688835,0.10949916352788089
179,0.6724894525029225,0.4309595188111593,0.7381748299947761,0.5190302391545459
180,0.6146011889354082,0.4438654084805599,0.6856517342440693,0.5307399923424855
181,0.05291916723434475,0.4414575171301152,0.17602721298254373,0.5285552678376779
182,0.022503131144552435,0.43467218918980244,0.1484301790166187,0.5223988138840481
183,0.7644814099881823,0.43861239305411087,0.8216408400895183,0.5259738339673679
184,0.5555294570797612,0.4635313883488642,0.6320548557542583,0.5485833008129449
185,0.460015672978408,0.43980342271674566,0.5453934270172084,0.5270544772818722
186,-0.02041363370113917,0.02245632310514365,0.10949100187802871,0.14838770921385974
187,0.5651487967264683,0.4367698425857379,0.6407826611190421,0.5243020537357326
188,0.7761254564110793,-0.05633290479823371,0.8322056994842421,0.076900780668025
189,0.5392684916177499,0.4496329788378139,0.617300980040504,0.5359730159547706
190,0.6331918911867522,-0.018316820558387285,0.7025194233790426,0.11139347935240748
191,0.7579401489134113,0.4394415905722453,0.8157058325320733,0.5267261802627518
192,0.019514747960511128,-0.050741820562620894,0.14571876349916854,0.0819736751471428
193,0.6754701650098917,0.0029398144168763336,0.7408792857645762,0.13068001871874166
194,0.6288655460903303,0.012614775345891182,0.6985940501903141,0.1394582903051114
195,0.10910977161671702,0.13004263774957436,0.2270099910515966,0.24600276893913003
196,0.7445780552863431,0.018004495043025325,0.803582157027696,0.1443484830018035
197,0.8609597871213108,0.04359410682665533,0.9091774619839742,0.16756641263217614
198,0.807324526844843,0.04172979323466387,0.860513195040996,0.1658748863146298
199,0.7717696587995687,0.42139090712169985,0.8282536034820317,0.5103484602067171
200,0.794056103375814,0.43716990837406694,0.8484745082092179,0.5246650408493896
201,-0.01127265560474663,0.4242757582139312,0.11778478093139398,0.5129659391360528
202,0.03572934945594964,0.43781833227642547,0.16043057232568847,0.5252533678886159
203,-0.016705382963549804,0.4722537699704404,0.11285556658518871,0.5564972795169346
204,0.6001455452568053,0.4387409268997156,0.6725358604852401,0.5260904551106508
205,0.6937904873684071,-0.008695549723466195,0.7575016542054238,0.12012303692009428
206,0.01361187435109039,-0.051312934981583104,0.14036297673540885,0.08145549243681194
207,0.03740402862465948,0.4369536903177844,0.16195003981199985,0.5244688621946281
208,0.009691492611939093,0.4477466829414409,0.13680594163407755,0.5342615446845396
209,0.059528012583697346,0.03346507158271506,0.18202354100645868,0.15837615099374777
210,0.7396643913267053,0.451741077453785,0.799123898535664,0.5378857329484225
211,0.8362599054178816,0.4193154202258704,0.8867668009658336,0.5084653324319162
212,0.776124015793994,0.4504753579141463,0.8322043923856274,0.5367373221225139
213,0.7202701113699302,0.4290308952954351,0.7815271084367924,0.517280363249816
214,0.017334318473828745,0.44662702586419545,0.1437404193642971,0.5332456590411996
215,-0.04630068909761936,0.46271465630605263,0.08600319613814128,0.5478422646746397
216,-0.02041582768389699,0.43556426184368857,0.10948901123675943,0.5232082079568553
217,0.749677047441518,0.44160048860779094,0.8082085672306208,0.5286849885124538
218,0.7676343130347151,-0.050125820087630564,0.8245015275311549,0.08253258380904563
219,-0.04897016152343207,0.4803522154510379,0.08358113426956737,0.5638451493820104
220,0.8038567238412984,0.44505481855354717,0.8573667930248544,0.5318191661732483
221,0.04089129880239814,0.42831990599732317,0.16511410475653443,0.5166352694660146
222,0.702038462065554,0.4312793411838985,0.7649851947034456,0.5193204199281842
223,0.10419242091882015,0.4135811183789371,0.22254838751352848,0.5032624939563991
224,0.03471793300561411,0.4295097277674864,0.1595128954117341,0.517714816837265
225,0.8080444086155522,0.4279621905718196,0.8611663571301998,0.5163107076224327
226,0.7747157799840478,0.4324845221702991,0.8309266739030353,0.5204139030013433
227,0.8362625510541369,0.45983925069410103,0.8867692014007024,0.545233355804839
228,0.8334002276972594,0.039527844833459815,0.8841721623036939,0.16387701766929252
229,-0.003720699825131118,0.43395889790345255,0.12463681054971616,0.5217516314636009
230,0.7080381972614945,0.45041506134979536,0.7704288657820875,0.5366826139307722
231,0.744202198695844,0.012136240001325373,0.8032411353684732,0.13902410630694373
232,0.8743225265488056,0.46272274315757905,0.9213017234350624,0.547849602025095
233,-0.031437415656786004,0.03861303236686736,0.0994889199445109,0.16304699134244066
234,0.006800309232783929,-0.00860011291939976,0.13418271730330947,0.12020962850341715
235,0.02644835472521011,0.001941792116166903,0.15200975358173166,0.12977449456529444
236,0.5783364978735004,0.41290084264054244,0.6527481070901314,0.5026452671552719
237,0.7245489682970354,0.4740584576090235,0.7854093947282754,0.5581347061004919
238,0.651464773328456,0.4272230473199167,0.7190987484308424,0.5156400692339119
239,-0.06201827084662952,0.044283540762548576,0.07174234255060864,0.16819194883583988
240,0.5907378770692121,0.4567889062072851,0.6640001085632369,0.5424657216475832
241,-0.02258931719062802,0.4166510653995519,0.10751696387448108,0.5060479138563291
242,-0.0352798979997787,0.4599810381342067,0.09600256441087104,0.5453620021803557
243,0.0014838755776713972,-0.008805435431581125,0.12935901839249161,0.12002333557800404
244,0.022818625341615356,0.4562356003602061,0.1487164327561492,0.5419636969849906
245,0.6912512612440586,-0.03183012309577584,0.7551977672231116,0.09913260919775613
246,0.019870058263652315,0.014377392968745554,0.1460411431305999,0.14105754598271675
247,0.8109687340658597,0.47589009613579597,0.8638196518771324,0.5597965857250232
248,0.709440295944754,0.45518736408209437,0.7717010159357518,0.5410126127580399
249,0.7387898089102075,-0.018265904722808653,0.7983303736798005,0.11143967623485852
250,0.022468336970470605,0.4399813796103549,0.14839860961680873,0.5272159408737389
251,0.06769949701167675,0.4009762963558079,0.1894376804638568,0.4918259050307475
252,0.6932755617662069,0.05176010020503342,0.7570344526512209,0.1749755699583752
253,0.6992295238935318,0.42549832072390237,0.76243659297531,0.5140751927880914
254,0.03631594672163581,0.42891687348385205,0.1609628029101627,0.5171769091442967
255,0.08188880221759952,0.4826066392346537,0.20231190038405686,0.5658906299155804
256,-0.05932815053988631,0.45467766281460426,0.07418313862470759,0.5405501513396659
257,0.5959251285644155,0.42491933499274825,0.6687065981031729,0.5135498682901432
258,0.6791444334008486,0.4330581512525163,0.7442130176580359,0.5209343673123094
259,0.7238386133651279,0.07115678249861582,0.784764876516703,0.19257453974201164
260,0.7185787014961907,0.46284726576632007,0.7799924608713407,0.5479625836987361
261,0.8525043648948799,0.46094570995183093,0.9015057004930888,0.5462372668216243
262,0.7267481965189392,0.4244629021124378,0.787404795304456,0.5131357382679435
263,0.032941692405169705,0.013323286178123167,0.1579012793537636,0.14010113533082774
264,0.6973711198760686,0.04091409802961299,0.7607504285243955,0.1651347909184652
265,0.06838584772688965,0.007078549440318339,0.19006041920418282,0.13443516980682915
266,0.8159295703416627,0.42935175921293844,0.8683207106869841,0.5175714890363464
267,0.773143049600104,0.4420141860108892,0.8294997064409765,0.5290603438431489
268,-0.0339184908199321,0.43137928205953746,0.09723779440838837,0.5194110981392256
269,0.7343402739966214,0.4375193926116534,0.7942932280839609,0.5249821343834306
270,-0.0017907888939777687,0.4283966126721993,0.12638785455035512,0.5167048668555535
271,0.06507524153030643,0.43674543798751664,0.18705664476805334,0.5242799109908973
272,0.725970348494974,0.42337338796793367,0.7866990393580097,0.5121472018668334
273,0.7864800692431313,0.4659607352381162,0.8416006318543428,0.5507874923262566
274,0.007707551493196196,-0.028524534718420643,0.1350058750416159,0.10213183087338576
275,-0.04372092880797278,0.4274912568582432,0.08834386052080928,0.5158834207251229
276,0.6834332019832006,0.0874530912523963,0.7481042969782522,0.2073604830802434
277,0.03514817708515218,0.06058139246848199,0.15990326384901496,0.1829792921231921
278,-0.04334244368035047,-0.07742000790708257,0.08868726710054094,0.057768060710043145
279,0.08020024987488616,0.4598025852048103,0.2007798455095316,0.5452000885260145
280,0.7167337403981242,0.4596454730674704,0.7783184934306511,0.5450575377683211
281,-0.0012851634002311702,0.40486211365813285,0.12684661794357865,0.495351579177144
282,0.0631992708193653,0.46350049770398016,0.18535454173016613,0.5485552731576128
283,-0.014185262851496527,0.015069807643377406,0.11514211832800064,0.14168578666595072
284,0.7442690798223994,0.056042581339603464,0.8033018178556908,0.17886114456054453
285,-0.03419811341932273,0.42318080562097155,0.09698408763508488,0.5119724683297393
286,-0.02642155969521676,0.431311559682568,0.10403989913624288,0.5193496523698965
287,-0.04011131880186807,4.2394047666132015e-05,0.0916189266618455,0.1280511354511586
288,0.7423063138509136,0.4492517753158401,0.8015209638672767,0.5356271429253994
289,0.19055067118558078,-0.028052865045189213,0.3009028305058376,0.10255978552054747
290,0.663343348342541,0.42463005798170855,0.7298763999684308,0.5132874018899963
291,-0.002541543756154201,0.010416152499597119,0.12570668073235983,0.13746343899745533
292,0.07448185140527026,0.01636550016130599,0.19559143646336907,0.1428613925312617
293,0.6459444094490238,0.01641190639188233,0.7140900198432246,0.14290349776541073
294,0.93591539886814,0.05838521692063648,0.9771860794516575,0.18098666129483226
295,0.05800157999310647,-0.03600391411411914,0.18063858039144387,0.09534565115497062
296,0.7433557233225091,0.4541719360972483,0.8024731125544458,0.5400912961043832
297,6.405224977650691e-05,0.44280460822955653,0.1280707863398384,0.5297775085897841
298,0.8399096821133754,0.0018063042357420506,0.8900783110895142,0.12965156389717525
299,0.04153468043714352,0.45393191680746514,0.16569785685278737,0.5398735221487939
300,-0.012738714931067369,-0.01144544000519672,0.11645459809938082,0.11762801043855506
301,0.7739754224280019,0.4489465702504914,0.830254933753832,0.5353502247060057
302,0.839976178874534,0.4384887023795615,0.8901386448348748,0.5258616071230569
303,0.07808808424991623,0.4751442400246578,0.19886343844314475,0.5591198566347497
304,0.7398701344471743,0.4788366912747324,0.7993105730867817,0.562470086173701
305,0.0013394229079586877,0.44547596180017074,0.12922795380469454,0.5322012772559443
306,0.03329564666842529,0.09190580177465561,0.15822242862504315,0.21140050996476112
307,0.6332055566576817,0.45387094379236437,0.7025318223144031,0.5398182002007342
308,0.7752267504179574,0.4226660682890834,0.8313902868596532,0.5115054375966842
309,0.7928590792964344,0.3988089392152559,0.8473884260491643,0.48985942167810004
310,0.7181768450748668,0.42187940848035865,0.7796278490831391,0.5107916865544079
311,-0.029838510248883638,0.4395587322394191,0.1009396364915297,0.5268324650711428
312,0.8396770085030444,0.012209522230133255,0.8898672020052035,0.1390905966330184
313,0.7173235295308623,0.46465338249812144,0.7788536200553321,0.5496013069250896
314,0.0746329611611061,0.008346506497022182,0.19572854114893934,0.13558561077349193
315,0.7878643717063155,-0.014738611620768283,0.8428566351672935,0.114640054721306
316,0.6150187141243271,0.44727712201626924,0.6860305625958707,0.533835503343624
317,0.5790097138716643,0.4427258965482409,0.6533589284579417,0.5297060920206964
318,0.6123312605243106,0.43184009648082694,0.6835921860742702,0.5198292036148626
319,0.6180492455284273,-0.04487873806814624,0.6887802199755128,0.08729335869391959
320,0.6372294477117262,0.47379152324833756,0.7061827733379297,0.5578925116016171
321,0.7161030517783843,0.43207820312274164,0.7777462579424532,0.5200452421895484
322,0.724905972234124,0.42053905456964286,0.7857333110252156,0.5095755585786523
323,0.6538274496982338,0.4389363891471409,0.7212424485446495,0.5262678016348765
324,0.7677172049010189,0.4234529066206976,0.8245767368596529,0.512219350616091
325,-0.022955222116991122,0.4794679805891501,0.10718497154479908,0.5630428666833268
326,0.5354213552080798,0.4148526345323727,0.6138104017858036,0.5044161641575717
327,0.09405190729953666,0.44220331078224595,0.21334771133215027,0.529231940257735
328,-0.06935771153841759,0.4083833219500697,0.06508313181505382,0.49854643680247046
329,0.484348835394009,-0.010275794824685101,0.5674713568203978,0.11868925121560334
330,0.6619852864829335,0.0635896335911455,0.7286442052420445,0.18570872511685227
331,0.09106141481569088,0.4363611726222903,0.21063438200784584,0.5239312598943253
332,0.8200282838051852,0.46958288398693915,0.8720395494710881,0.5540739351012389
333,-0.041851698315009934,0.42599639724843413,0.09003984803384851,0.5145271068614623
334,0.7944720256685968,0.023804116075452495,0.8488518822236103,0.14961058678642847
335,0.715375982353832,0.45123783414560603,0.7770865743615383,0.53742913095637
336,0.7690926710113098,0.41979344039021194,0.8258247227856499,0.5088990489975063
337,-0.005271623259956364,0.44325260525925697,0.12322962893725793,0.5301839846081837
338,0.789053390072776,0.47659634562193903,0.8439354535954557,0.56043737898947
339,0.7683554529676013,-0.0319722590393263,0.8251558311742494,0.09900364661859687
340,0.706382174014428,-0.02197370715680595,0.7689263251596756,0.10807551828186665
341,0.06573991868081719,-0.1208724083029739,0.18765971868093498,0.018342891497121705
342,0.8606635821307234,0.43894992550376166,0.9089087096994232,0.5262800834224288
343,0.06144030590342615,0.44311331293659073,0.18375860022132717,0.530057602099021
344,0.8032976934389233,0.044140552066877316,0.8568595743670127,0.16806221253885714
345,-0.0673172682556799,0.43386428033853136,0.06693446386940241,0.521665783191157
346,0.06334484990031133,-0.07229719108765277,0.1854866283317777,0.06241608747295398
347,0.8485063949004527,-0.046824694947188085,0.8978782681279626,0.08552775590700135
348,0.8080049237104598,0.0031097529370486925,0.8611305317430996,0.1308342070915944
349,0.5686598072575942,-0.018894342625651837,0.643968266126748,0.11086948286386702
350,0.6505425702554172,0.45713808918646587,0.7182620164696165,0.5427825418442823
351,0.6686501152492086,-0.0022629616424236026,0.7346913280590015,0.12595944345371596
352,0.6823600039983019,-0.04283586674074632,0.7471305645315265,0.08914689375824673
353,0.7273038899509005,0.4552831121122775,0.787908986267118,0.5410994867225938
354,0.7784878266383429,0.46529328218757904,0.8343491218292649,0.5501818997877694
355,0.5127241671327056,0.4871535148317301,0.5932168218598085,0.5700160945198739
356,0.04414486864160908,-0.026476910794325306,0.16806612904721271,0.10398967805688723
357,0.5963499911257771,0.003011631098517783,0.669092083789149,0.1307451793266765
358,0.796480633446811,0.4353180104982787,0.8506743293339424,0.5229847795415493
359,0.626248176187035,-0.013477248592114915,0.6962192619072718,0.11578451280395509
360,0.044458126007061054,-0.10509101852603601,0.16835035326791437,0.03266163929246042
361,0.06300218872899888,0.44999927332524314,0.18517572549238087,0.5363053617404369
