a_img,a_embedding,a_embedding_pemiu,a_embedding_pemiu_reconstructed,b_img,b_embedding,b_embedding_pemiu,b_embedding_pemiu_reconstructed,genuine,cos_dist_real,cos_dist_target_a_real_vs_target_a_pemiu,cos_dist_target_a_pemiu_vs_target_b_real,cos_dist_target_a_real_vs_target_a_pemiu_reconstructed,cos_dist_real_normalized,cos_dist_target_a_real_vs_target_a_pemiu_normalized,cos_dist_target_a_pemiu_vs_target_b_real_normalized,cos_dist_target_a_real_vs_target_a_pemiu_reconstructed_normalized
../data/lfw/Ann_Veneman/Ann_Veneman_0006.jpg,../data/features_cleaner/Ann_Veneman_0006.npy,../data/lfw_embeddings_pemiu/Ann_Veneman_0006.npy,../data/lfw_embeddings_pemiu_reconstructed/Ann_Veneman_0006.npy,../data/lfw/Ann_Veneman/Ann_Veneman_0010.jpg,../data/features_cleaner/Ann_Veneman_0010.npy,../data/lfw_embeddings_pemiu/Ann_Veneman_0010.npy,../data/lfw_embeddings_pemiu_reconstructed/Ann_Veneman_0010.npy,True,0.7524228719839685,-0.06163964808950584,-0.043353642165501596,-0.04506336876251836,0.8172724372264808,0.1925792331159974,0.2213436990839977,0.11247128865507008
../data/lfw/Ann_Veneman/Ann_Veneman_0010.jpg,../data/features_cleaner/Ann_Veneman_0010.npy,../data/lfw_embeddings_pemiu/Ann_Veneman_0010.npy,../data/lfw_embeddings_pemiu_reconstructed/Ann_Veneman_0010.npy,../data/lfw/Ann_Veneman/Ann_Veneman_0011.jpg,../data/features_cleaner/Ann_Veneman_0011.npy,../data/lfw_embeddings_pemiu/Ann_Veneman_0011.npy,../data/lfw_embeddings_pemiu_reconstructed/Ann_Veneman_0011.npy,True,0.5986005463904782,0.13463455345232037,0.0396195953187352,-0.048063542157996166,0.6898442184512339,0.5685885107101698,0.3921930954732518,0.10992336657963386
../data/lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg,../data/features_cleaner/Anthony_Fauci_0001.npy,../data/lfw_embeddings_pemiu/Anthony_Fauci_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Anthony_Fauci_0001.npy,../data/lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg,../data/features_cleaner/Anthony_Fauci_0002.npy,../data/lfw_embeddings_pemiu/Anthony_Fauci_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Anthony_Fauci_0002.npy,True,0.8375335942899178,0.06248045080448147,0.06446303692095835,0.18618816035220814,0.8877791578879759,0.4303604002455956,0.44334798746813,0.3088635628142625
../data/lfw/Antony_Leung/Antony_Leung_0001.jpg,../data/features_cleaner/Antony_Leung_0001.npy,../data/lfw_embeddings_pemiu/Antony_Leung_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Antony_Leung_0001.npy,../data/lfw/Antony_Leung/Antony_Leung_0002.jpg,../data/features_cleaner/Antony_Leung_0002.npy,../data/lfw_embeddings_pemiu/Antony_Leung_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Antony_Leung_0002.npy,True,0.8038154834171412,0.037877714165897296,0.039702181782897916,0.15976374613203465,0.859846679345563,0.3832280865862156,0.3923631484684095,0.2864224104383585
../data/lfw/Antony_Leung/Antony_Leung_0002.jpg,../data/features_cleaner/Antony_Leung_0002.npy,../data/lfw_embeddings_pemiu/Antony_Leung_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Antony_Leung_0002.npy,../data/lfw/Antony_Leung/Antony_Leung_0003.jpg,../data/features_cleaner/Antony_Leung_0003.npy,../data/lfw_embeddings_pemiu/Antony_Leung_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Antony_Leung_0003.npy,True,0.7667008324989426,0.0014252378388388172,-0.019235712368385758,0.1312839879147745,0.8291004671899249,0.31339481668836267,0.27100469668914073,0.2622357401698267
../data/lfw/Anwar_Ibrahim/Anwar_Ibrahim_0001.jpg,../data/features_cleaner/Anwar_Ibrahim_0001.npy,../data/lfw_embeddings_pemiu/Anwar_Ibrahim_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Anwar_Ibrahim_0001.npy,../data/lfw/Anwar_Ibrahim/Anwar_Ibrahim_0002.jpg,../data/features_cleaner/Anwar_Ibrahim_0002.npy,../data/lfw_embeddings_pemiu/Anwar_Ibrahim_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Anwar_Ibrahim_0002.npy,True,0.6680344618534602,-0.008921526116334287,-0.016827791980184498,0.028607161085268094,0.7473640884434563,0.29357316305451514,0.2759628224336703,0.17503659557739337
../data/lfw/Augusto_Pinochet/Augusto_Pinochet_0001.jpg,../data/features_cleaner/Augusto_Pinochet_0001.npy,../data/lfw_embeddings_pemiu/Augusto_Pinochet_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Augusto_Pinochet_0001.npy,../data/lfw/Augusto_Pinochet/Augusto_Pinochet_0002.jpg,../data/features_cleaner/Augusto_Pinochet_0002.npy,../data/lfw_embeddings_pemiu/Augusto_Pinochet_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Augusto_Pinochet_0002.npy,True,0.8884422956908056,-0.0016421098081931139,-0.009078361471252634,0.03342373868397449,0.9299525232603076,0.30751859269238896,0.29191960036538606,0.17912711394886274
../data/lfw/Barbara_Brezigar/Barbara_Brezigar_0001.jpg,../data/features_cleaner/Barbara_Brezigar_0001.npy,../data/lfw_embeddings_pemiu/Barbara_Brezigar_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Barbara_Brezigar_0001.npy,../data/lfw/Barbara_Brezigar/Barbara_Brezigar_0002.jpg,../data/features_cleaner/Barbara_Brezigar_0002.npy,../data/lfw_embeddings_pemiu/Barbara_Brezigar_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Barbara_Brezigar_0002.npy,True,0.6804335326272198,0.0828932476695792,0.06433757073752681,0.03977974862484173,0.7576356241069067,0.46946590133859756,0.44308964125486316,0.18452500797206753
../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0001.jpg,../data/features_cleaner/Benjamin_Netanyahu_0001.npy,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Benjamin_Netanyahu_0001.npy,../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0004.jpg,../data/features_cleaner/Benjamin_Netanyahu_0004.npy,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Benjamin_Netanyahu_0004.npy,True,0.7604520355165217,0.053254361610202194,0.049986036652845484,0.08928166141281149,0.8239238904746413,0.41268566201862034,0.41353853526007256,0.2265649169182968
../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0004.jpg,../data/features_cleaner/Benjamin_Netanyahu_0004.npy,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Benjamin_Netanyahu_0004.npy,../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0005.jpg,../data/features_cleaner/Benjamin_Netanyahu_0005.npy,../data/lfw_embeddings_pemiu/Benjamin_Netanyahu_0005.npy,../data/lfw_embeddings_pemiu_reconstructed/Benjamin_Netanyahu_0005.npy,True,0.7736532976295838,0.06465834881493213,0.11589136683999395,0.15256284729833167,0.834859970852845,0.43453267480409796,0.5492435676622125,0.2803069875334591
../data/lfw/Bernard_Law/Bernard_Law_0002.jpg,../data/features_cleaner/Bernard_Law_0002.npy,../data/lfw_embeddings_pemiu/Bernard_Law_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Bernard_Law_0002.npy,../data/lfw/Bernard_Law/Bernard_Law_0003.jpg,../data/features_cleaner/Bernard_Law_0003.npy,../data/lfw_embeddings_pemiu/Bernard_Law_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Bernard_Law_0003.npy,True,0.7010158227307582,0.07885133362171667,0.035787948072712746,0.011100837413055297,0.7746862346479313,0.46172266677544155,0.3843033874299342,0.16016920537541512
../data/lfw/Bernard_Law/Bernard_Law_0003.jpg,../data/features_cleaner/Bernard_Law_0003.npy,../data/lfw_embeddings_pemiu/Bernard_Law_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Bernard_Law_0003.npy,../data/lfw/Bernard_Law/Bernard_Law_0004.jpg,../data/features_cleaner/Bernard_Law_0004.npy,../data/lfw_embeddings_pemiu/Bernard_Law_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Bernard_Law_0004.npy,True,0.7661186285477006,0.02005959523027629,0.041975656540474186,0.043024255705415265,0.8286181626077751,0.3490932997602344,0.3970444385061991,0.18728043245085366
../data/lfw/Bertrand_Bonello/Bertrand_Bonello_0001.jpg,../data/features_cleaner/Bertrand_Bonello_0001.npy,../data/lfw_embeddings_pemiu/Bertrand_Bonello_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Bertrand_Bonello_0001.npy,../data/lfw/Bertrand_Bonello/Bertrand_Bonello_0002.jpg,../data/features_cleaner/Bertrand_Bonello_0002.npy,../data/lfw_embeddings_pemiu/Bertrand_Bonello_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Bertrand_Bonello_0002.npy,True,0.7107178006163508,0.08445498968738398,0.057389375486296176,0.0426249070117153,0.7827234669273673,0.4724577845473447,0.42878267914683454,0.18694128226906467
../data/lfw/Bill_Frist/Bill_Frist_0002.jpg,../data/features_cleaner/Bill_Frist_0002.npy,../data/lfw_embeddings_pemiu/Bill_Frist_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Bill_Frist_0002.npy,../data/lfw/Bill_Frist/Bill_Frist_0009.jpg,../data/features_cleaner/Bill_Frist_0009.npy,../data/lfw_embeddings_pemiu/Bill_Frist_0009.npy,../data/lfw_embeddings_pemiu_reconstructed/Bill_Frist_0009.npy,True,0.770544388531314,-0.05116533401391287,0.030178549188835127,0.10658511400755111,0.8322845140899977,0.21264523892786613,0.3727531280634835,0.24126001717945345
../data/lfw/Bill_Frist/Bill_Frist_0004.jpg,../data/features_cleaner/Bill_Frist_0004.npy,../data/lfw_embeddings_pemiu/Bill_Frist_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Bill_Frist_0004.npy,../data/lfw/Bill_Frist/Bill_Frist_0005.jpg,../data/features_cleaner/Bill_Frist_0005.npy,../data/lfw_embeddings_pemiu/Bill_Frist_0005.npy,../data/lfw_embeddings_pemiu_reconstructed/Bill_Frist_0005.npy,True,0.6158971892470742,0.034636719644920266,0.0184612092171382,0.1872252949435087,0.7041729602740066,0.3770192012668704,0.3486260658666827,0.309744357945756
../data/lfw/Bob_Graham/Bob_Graham_0002.jpg,../data/features_cleaner/Bob_Graham_0002.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0002.npy,../data/lfw/Bob_Graham/Bob_Graham_0004.jpg,../data/features_cleaner/Bob_Graham_0004.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0004.npy,True,0.5959872200509069,0.023371194471677053,-0.03339114350805987,0.12750229894129883,0.6876793082586129,0.3554374449849198,0.2418573843849483,0.259024109524586
../data/lfw/Bob_Graham/Bob_Graham_0003.jpg,../data/features_cleaner/Bob_Graham_0003.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0003.npy,../data/lfw/Bob_Graham/Bob_Graham_0006.jpg,../data/features_cleaner/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0006.npy,True,0.6907710068801437,0.24792410663701547,0.19768131060559574,0.038163650701209535,0.7661993090310721,0.7856212267641243,0.7176564553203424,0.1831525234410415
../data/lfw/Bob_Graham/Bob_Graham_0004.jpg,../data/features_cleaner/Bob_Graham_0004.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0004.npy,../data/lfw/Bob_Graham/Bob_Graham_0006.jpg,../data/features_cleaner/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0006.npy,True,0.6159975204978279,0.21737371610095324,0.15399106173462399,0.1101552653361028,0.7042560758589629,0.7270947867865469,0.6276942834921079,0.24429199772976964
../data/lfw/Bob_Graham/Bob_Graham_0005.jpg,../data/features_cleaner/Bob_Graham_0005.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0005.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0005.npy,../data/lfw/Bob_Graham/Bob_Graham_0006.jpg,../data/features_cleaner/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu/Bob_Graham_0006.npy,../data/lfw_embeddings_pemiu_reconstructed/Bob_Graham_0006.npy,True,0.6530876658314292,0.09112384138614453,0.008727748740307953,-0.0020628520021897185,0.7349819873008834,0.48523353444180684,0.3285839908836373,0.14898983324117643
../data/lfw/Boris_Becker/Boris_Becker_0002.jpg,../data/features_cleaner/Boris_Becker_0002.npy,../data/lfw_embeddings_pemiu/Boris_Becker_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Boris_Becker_0002.npy,../data/lfw/Boris_Becker/Boris_Becker_0006.jpg,../data/features_cleaner/Boris_Becker_0006.npy,../data/lfw_embeddings_pemiu/Boris_Becker_0006.npy,../data/lfw_embeddings_pemiu_reconstructed/Boris_Becker_0006.npy,True,0.7404311632375756,-0.05632573125512511,-0.029211541640225384,0.22652598100080631,0.8073383650446397,0.20275928741959476,0.25046356244811696,0.34312079069998
../data/lfw/Brad_Johnson/Brad_Johnson_0001.jpg,../data/features_cleaner/Brad_Johnson_0001.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0001.npy,../data/lfw/Brad_Johnson/Brad_Johnson_0003.jpg,../data/features_cleaner/Brad_Johnson_0003.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0003.npy,True,0.7355718036765768,0.15684925163585126,0.11770045435611973,0.17562763417083022,0.80331281458662,0.6111459764919476,0.5529686423913279,0.29989494859139365
../data/lfw/Brad_Johnson/Brad_Johnson_0002.jpg,../data/features_cleaner/Brad_Johnson_0002.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0002.npy,../data/lfw/Brad_Johnson/Brad_Johnson_0003.jpg,../data/features_cleaner/Brad_Johnson_0003.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0003.npy,True,0.7743452096321782,0.05329373274144226,0.013088079778629415,0.31975623594045727,0.835433158871552,0.41276108665669986,0.33756230664594655,0.4222973559669525
../data/lfw/Brad_Johnson/Brad_Johnson_0002.jpg,../data/features_cleaner/Brad_Johnson_0002.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0002.npy,../data/lfw/Brad_Johnson/Brad_Johnson_0004.jpg,../data/features_cleaner/Brad_Johnson_0004.npy,../data/lfw_embeddings_pemiu/Brad_Johnson_0004.npy,../data/lfw_embeddings_pemiu_reconstructed/Brad_Johnson_0004.npy,True,0.5695262497768608,0.05329373274144226,0.06152261236936601,0.31975623594045727,0.6657587301105659,0.41276108665669986,0.43729338751518565,0.4222973559669525
../data/lfw/Brian_Griese/Brian_Griese_0001.jpg,../data/features_cleaner/Brian_Griese_0001.npy,../data/lfw_embeddings_pemiu/Brian_Griese_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Brian_Griese_0001.npy,../data/lfw/Brian_Griese/Brian_Griese_0002.jpg,../data/features_cleaner/Brian_Griese_0002.npy,../data/lfw_embeddings_pemiu/Brian_Griese_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Brian_Griese_0002.npy,True,0.8564129792030122,0.16349214485562086,0.14200905362024654,-0.03161802801300047,0.9034190617950697,0.6238719968302269,0.6030222456647127,0.12388985551493749
../data/lfw/Candice_Bergen/Candice_Bergen_0001.jpg,../data/features_cleaner/Candice_Bergen_0001.npy,../data/lfw_embeddings_pemiu/Candice_Bergen_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Candice_Bergen_0001.npy,../data/lfw/Candice_Bergen/Candice_Bergen_0002.jpg,../data/features_cleaner/Candice_Bergen_0002.npy,../data/lfw_embeddings_pemiu/Candice_Bergen_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Candice_Bergen_0002.npy,True,0.7325548231514625,0.19696385167113792,0.20588324347868392,0.05131587945367287,0.8008135125320475,0.6879949034612569,0.7345449765240439,0.194322162512603
../data/lfw/Candice_Bergen/Candice_Bergen_0002.jpg,../data/features_cleaner/Candice_Bergen_0002.npy,../data/lfw_embeddings_pemiu/Candice_Bergen_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Candice_Bergen_0002.npy,../data/lfw/Candice_Bergen/Candice_Bergen_0003.jpg,../data/features_cleaner/Candice_Bergen_0003.npy,../data/lfw_embeddings_pemiu/Candice_Bergen_0003.npy,../data/lfw_embeddings_pemiu_reconstructed/Candice_Bergen_0003.npy,True,0.705323715392153,0.14680057534866964,0.1662653314020949,0.13402979942392274,0.7782549434579074,0.5918953797153984,0.6529681142764585,0.2645676433090556
../data/lfw/Carla_Myers/Carla_Myers_0001.jpg,../data/features_cleaner/Carla_Myers_0001.npy,../data/lfw_embeddings_pemiu/Carla_Myers_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Carla_Myers_0001.npy,../data/lfw/Carla_Myers/Carla_Myers_0002.jpg,../data/features_cleaner/Carla_Myers_0002.npy,../data/lfw_embeddings_pemiu/Carla_Myers_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Carla_Myers_0002.npy,True,0.6435778927842839,0.08631308861465006,0.07137333009252139,0.05068884919062411,0.7271039797640773,0.4760174089394019,0.4575769057679447,0.19378965187451902
../data/lfw/Cathy_Freeman/Cathy_Freeman_0001.jpg,../data/features_cleaner/Cathy_Freeman_0001.npy,../data/lfw_embeddings_pemiu/Cathy_Freeman_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Cathy_Freeman_0001.npy,../data/lfw/Cathy_Freeman/Cathy_Freeman_0002.jpg,../data/features_cleaner/Cathy_Freeman_0002.npy,../data/lfw_embeddings_pemiu/Cathy_Freeman_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Cathy_Freeman_0002.npy,True,0.649975375078668,0.15628825882981404,0.09209856668023134,-0.015195601055696634,0.7324037291357903,0.6100712631670351,0.5002520413706434,0.13783673746510203
../data/lfw/Chang_Dae-whan/Chang_Dae-whan_0001.jpg,../data/features_cleaner/Chang_Dae-whan_0001.npy,../data/lfw_embeddings_pemiu/Chang_Dae-whan_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Chang_Dae-whan_0001.npy,../data/lfw/Chang_Dae-whan/Chang_Dae-whan_0002.jpg,../data/features_cleaner/Chang_Dae-whan_0002.npy,../data/lfw_embeddings_pemiu/Chang_Dae-whan_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Chang_Dae-whan_0002.npy,True,0.7577668561908011,0.04516038278510143,0.0664841214310895,0.09869851615679487,0.8216994564254971,0.39717974678889967,0.44750958317148165,0.23456225871178682
../data/lfw/Charles_Grassley/Charles_Grassley_0001.jpg,../data/features_cleaner/Charles_Grassley_0001.npy,../data/lfw_embeddings_pemiu/Charles_Grassley_0001.npy,../data/lfw_embeddings_pemiu_reconstructed/Charles_Grassley_0001.npy,../data/lfw/Charles_Grassley/Charles_Grassley_0002.jpg,../data/features_cleaner/Charles_Grassley_0002.npy,../data/lfw_embeddings_pemiu/Charles_Grassley_0002.npy,../data/lfw_embeddings_pemiu_reconstructed/Charles_Grassley_0002.npy,True,0.7038153126495651,0.08313166252214593,0.016526424284533037,-0.040938144250396075,0.7770053649331903,0.46992264091912894,0.3446421687945525,0.11597466969844908
