,a_img,a_embedding_pemiu128,b_img,b_embedding_pemiu128,genuine,a_embedding_reconstructed128,cos_sim_a_pemiu_a_pemiu_reconstructed128
25,../data/lfw_align/Bob_Graham/Bob_Graham_0002.png,../data/features_cleaner_pemiu128/Bob_Graham_0002.npy,../data/lfw_align/Bob_Graham/Bob_Graham_0004.png,../data/features_cleaner_pemiu128/Bob_Graham_0004.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0025/Bob_Graham_0002.npy,0.5959872200509069
26,../data/lfw_align/Bob_Graham/Bob_Graham_0003.png,../data/features_cleaner_pemiu128/Bob_Graham_0003.npy,../data/lfw_align/Bob_Graham/Bob_Graham_0006.png,../data/features_cleaner_pemiu128/Bob_Graham_0006.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0026/Bob_Graham_0003.npy,0.6907710068801437
27,../data/lfw_align/Bob_Graham/Bob_Graham_0004.png,../data/features_cleaner_pemiu128/Bob_Graham_0004.npy,../data/lfw_align/Bob_Graham/Bob_Graham_0006.png,../data/features_cleaner_pemiu128/Bob_Graham_0006.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0027/Bob_Graham_0004.npy,0.6159975204978279
28,../data/lfw_align/Bob_Graham/Bob_Graham_0005.png,../data/features_cleaner_pemiu128/Bob_Graham_0005.npy,../data/lfw_align/Bob_Graham/Bob_Graham_0006.png,../data/features_cleaner_pemiu128/Bob_Graham_0006.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0028/Bob_Graham_0005.npy,0.6530876658314292
29,../data/lfw_align/Boris_Becker/Boris_Becker_0002.png,../data/features_cleaner_pemiu128/Boris_Becker_0002.npy,../data/lfw_align/Boris_Becker/Boris_Becker_0006.png,../data/features_cleaner_pemiu128/Boris_Becker_0006.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0029/Boris_Becker_0002.npy,0.7404311632375756
30,../data/lfw_align/Brad_Johnson/Brad_Johnson_0001.png,../data/features_cleaner_pemiu128/Brad_Johnson_0001.npy,../data/lfw_align/Brad_Johnson/Brad_Johnson_0003.png,../data/features_cleaner_pemiu128/Brad_Johnson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0030/Brad_Johnson_0001.npy,0.7355718036765768
31,../data/lfw_align/Brad_Johnson/Brad_Johnson_0002.png,../data/features_cleaner_pemiu128/Brad_Johnson_0002.npy,../data/lfw_align/Brad_Johnson/Brad_Johnson_0003.png,../data/features_cleaner_pemiu128/Brad_Johnson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0031/Brad_Johnson_0002.npy,0.7743452096321783
32,../data/lfw_align/Brad_Johnson/Brad_Johnson_0002.png,../data/features_cleaner_pemiu128/Brad_Johnson_0002.npy,../data/lfw_align/Brad_Johnson/Brad_Johnson_0004.png,../data/features_cleaner_pemiu128/Brad_Johnson_0004.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0032/Brad_Johnson_0002.npy,0.569526249776861
33,../data/lfw_align/Brian_Griese/Brian_Griese_0001.png,../data/features_cleaner_pemiu128/Brian_Griese_0001.npy,../data/lfw_align/Brian_Griese/Brian_Griese_0002.png,../data/features_cleaner_pemiu128/Brian_Griese_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0033/Brian_Griese_0001.npy,0.8564129792030122
34,../data/lfw_align/Candice_Bergen/Candice_Bergen_0001.png,../data/features_cleaner_pemiu128/Candice_Bergen_0001.npy,../data/lfw_align/Candice_Bergen/Candice_Bergen_0002.png,../data/features_cleaner_pemiu128/Candice_Bergen_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0034/Candice_Bergen_0001.npy,0.7325548231514625
35,../data/lfw_align/Candice_Bergen/Candice_Bergen_0002.png,../data/features_cleaner_pemiu128/Candice_Bergen_0002.npy,../data/lfw_align/Candice_Bergen/Candice_Bergen_0003.png,../data/features_cleaner_pemiu128/Candice_Bergen_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0035/Candice_Bergen_0002.npy,0.705323715392153
36,../data/lfw_align/Carla_Myers/Carla_Myers_0001.png,../data/features_cleaner_pemiu128/Carla_Myers_0001.npy,../data/lfw_align/Carla_Myers/Carla_Myers_0002.png,../data/features_cleaner_pemiu128/Carla_Myers_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0036/Carla_Myers_0001.npy,0.6435778927842838
37,../data/lfw_align/Cathy_Freeman/Cathy_Freeman_0001.png,../data/features_cleaner_pemiu128/Cathy_Freeman_0001.npy,../data/lfw_align/Cathy_Freeman/Cathy_Freeman_0002.png,../data/features_cleaner_pemiu128/Cathy_Freeman_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0037/Cathy_Freeman_0001.npy,0.649975375078668
38,../data/lfw_align/Chang_Dae-whan/Chang_Dae-whan_0001.png,../data/features_cleaner_pemiu128/Chang_Dae-whan_0001.npy,../data/lfw_align/Chang_Dae-whan/Chang_Dae-whan_0002.png,../data/features_cleaner_pemiu128/Chang_Dae-whan_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0038/Chang_Dae-whan_0001.npy,0.7577668561908011
39,../data/lfw_align/Charles_Grassley/Charles_Grassley_0001.png,../data/features_cleaner_pemiu128/Charles_Grassley_0001.npy,../data/lfw_align/Charles_Grassley/Charles_Grassley_0002.png,../data/features_cleaner_pemiu128/Charles_Grassley_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0039/Charles_Grassley_0001.npy,0.7038153126495651
40,../data/lfw_align/Clare_Short/Clare_Short_0001.png,../data/features_cleaner_pemiu128/Clare_Short_0001.npy,../data/lfw_align/Clare_Short/Clare_Short_0003.png,../data/features_cleaner_pemiu128/Clare_Short_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0040/Clare_Short_0001.npy,0.7294389117903957
41,../data/lfw_align/Clare_Short/Clare_Short_0001.png,../data/features_cleaner_pemiu128/Clare_Short_0001.npy,../data/lfw_align/Clare_Short/Clare_Short_0004.png,../data/features_cleaner_pemiu128/Clare_Short_0004.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0041/Clare_Short_0001.npy,0.6607571128243235
42,../data/lfw_align/Corinne_Coman/Corinne_Coman_0001.png,../data/features_cleaner_pemiu128/Corinne_Coman_0001.npy,../data/lfw_align/Corinne_Coman/Corinne_Coman_0002.png,../data/features_cleaner_pemiu128/Corinne_Coman_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0042/Corinne_Coman_0001.npy,0.797380319053339
43,../data/lfw_align/Dai_Bachtiar/Dai_Bachtiar_0001.png,../data/features_cleaner_pemiu128/Dai_Bachtiar_0001.npy,../data/lfw_align/Dai_Bachtiar/Dai_Bachtiar_0002.png,../data/features_cleaner_pemiu128/Dai_Bachtiar_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0043/Dai_Bachtiar_0001.npy,0.7972346342186599
44,../data/lfw_align/Dale_Earnhardt_Jr/Dale_Earnhardt_Jr_0001.png,../data/features_cleaner_pemiu128/Dale_Earnhardt_Jr_0001.npy,../data/lfw_align/Dale_Earnhardt_Jr/Dale_Earnhardt_Jr_0003.png,../data/features_cleaner_pemiu128/Dale_Earnhardt_Jr_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0044/Dale_Earnhardt_Jr_0001.npy,0.6452498761647453
45,../data/lfw_align/David_Caruso/David_Caruso_0001.png,../data/features_cleaner_pemiu128/David_Caruso_0001.npy,../data/lfw_align/David_Caruso/David_Caruso_0002.png,../data/features_cleaner_pemiu128/David_Caruso_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0045/David_Caruso_0001.npy,0.738225454560092
46,../data/lfw_align/Demi_Moore/Demi_Moore_0001.png,../data/features_cleaner_pemiu128/Demi_Moore_0001.npy,../data/lfw_align/Demi_Moore/Demi_Moore_0003.png,../data/features_cleaner_pemiu128/Demi_Moore_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0046/Demi_Moore_0001.npy,0.5836466950852395
47,../data/lfw_align/Dick_Vermeil/Dick_Vermeil_0001.png,../data/features_cleaner_pemiu128/Dick_Vermeil_0001.npy,../data/lfw_align/Dick_Vermeil/Dick_Vermeil_0002.png,../data/features_cleaner_pemiu128/Dick_Vermeil_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0047/Dick_Vermeil_0001.npy,0.6190349638624218
48,../data/lfw_align/Doris_Roberts/Doris_Roberts_0001.png,../data/features_cleaner_pemiu128/Doris_Roberts_0001.npy,../data/lfw_align/Doris_Roberts/Doris_Roberts_0002.png,../data/features_cleaner_pemiu128/Doris_Roberts_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0048/Doris_Roberts_0001.npy,0.763475819837074
49,../data/lfw_align/Doris_Roberts/Doris_Roberts_0001.png,../data/features_cleaner_pemiu128/Doris_Roberts_0001.npy,../data/lfw_align/Doris_Roberts/Doris_Roberts_0003.png,../data/features_cleaner_pemiu128/Doris_Roberts_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0049/Doris_Roberts_0001.npy,0.7089280247499272
50,../data/lfw_align/Drew_Barrymore/Drew_Barrymore_0001.png,../data/features_cleaner_pemiu128/Drew_Barrymore_0001.npy,../data/lfw_align/Drew_Barrymore/Drew_Barrymore_0002.png,../data/features_cleaner_pemiu128/Drew_Barrymore_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0050/Drew_Barrymore_0001.npy,0.6279397953008015
51,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0004.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0004.npy,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0007.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0007.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0051/Edmund_Stoiber_0004.npy,0.6940803872133127
52,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0005.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0005.npy,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0007.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0007.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0052/Edmund_Stoiber_0005.npy,0.6880565423523586
53,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0007.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0007.npy,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0012.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0012.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0053/Edmund_Stoiber_0007.npy,0.5530815029632747
54,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0009.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0009.npy,../data/lfw_align/Edmund_Stoiber/Edmund_Stoiber_0011.png,../data/features_cleaner_pemiu128/Edmund_Stoiber_0011.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0054/Edmund_Stoiber_0009.npy,0.7662198039587602
55,../data/lfw_align/Elinor_Caplan/Elinor_Caplan_0001.png,../data/features_cleaner_pemiu128/Elinor_Caplan_0001.npy,../data/lfw_align/Elinor_Caplan/Elinor_Caplan_0002.png,../data/features_cleaner_pemiu128/Elinor_Caplan_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0055/Elinor_Caplan_0001.npy,0.8316884903400031
56,../data/lfw_align/Emmanuelle_Beart/Emmanuelle_Beart_0001.png,../data/features_cleaner_pemiu128/Emmanuelle_Beart_0001.npy,../data/lfw_align/Emmanuelle_Beart/Emmanuelle_Beart_0002.png,../data/features_cleaner_pemiu128/Emmanuelle_Beart_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0056/Emmanuelle_Beart_0001.npy,0.7326387521759637
57,../data/lfw_align/Emmanuelle_Beart/Emmanuelle_Beart_0001.png,../data/features_cleaner_pemiu128/Emmanuelle_Beart_0001.npy,../data/lfw_align/Emmanuelle_Beart/Emmanuelle_Beart_0003.png,../data/features_cleaner_pemiu128/Emmanuelle_Beart_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0057/Emmanuelle_Beart_0001.npy,0.9062297163792947
58,../data/lfw_align/Federico_Trillo/Federico_Trillo_0001.png,../data/features_cleaner_pemiu128/Federico_Trillo_0001.npy,../data/lfw_align/Federico_Trillo/Federico_Trillo_0002.png,../data/features_cleaner_pemiu128/Federico_Trillo_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0058/Federico_Trillo_0001.npy,0.6841080729025768
59,../data/lfw_align/Federico_Trillo/Federico_Trillo_0001.png,../data/features_cleaner_pemiu128/Federico_Trillo_0001.npy,../data/lfw_align/Federico_Trillo/Federico_Trillo_0003.png,../data/features_cleaner_pemiu128/Federico_Trillo_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0059/Federico_Trillo_0001.npy,0.6671988091917465
60,../data/lfw_align/Federico_Trillo/Federico_Trillo_0002.png,../data/features_cleaner_pemiu128/Federico_Trillo_0002.npy,../data/lfw_align/Federico_Trillo/Federico_Trillo_0003.png,../data/features_cleaner_pemiu128/Federico_Trillo_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0060/Federico_Trillo_0002.npy,0.8500370280644881
61,../data/lfw_align/Francis_Ford_Coppola/Francis_Ford_Coppola_0001.png,../data/features_cleaner_pemiu128/Francis_Ford_Coppola_0001.npy,../data/lfw_align/Francis_Ford_Coppola/Francis_Ford_Coppola_0002.png,../data/features_cleaner_pemiu128/Francis_Ford_Coppola_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0061/Francis_Ford_Coppola_0001.npy,0.7384732863374731
62,../data/lfw_align/Fred_Thompson/Fred_Thompson_0001.png,../data/features_cleaner_pemiu128/Fred_Thompson_0001.npy,../data/lfw_align/Fred_Thompson/Fred_Thompson_0002.png,../data/features_cleaner_pemiu128/Fred_Thompson_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0062/Fred_Thompson_0001.npy,0.7007887359226883
63,../data/lfw_align/Fred_Thompson/Fred_Thompson_0001.png,../data/features_cleaner_pemiu128/Fred_Thompson_0001.npy,../data/lfw_align/Fred_Thompson/Fred_Thompson_0003.png,../data/features_cleaner_pemiu128/Fred_Thompson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0063/Fred_Thompson_0001.npy,0.6994857244227634
64,../data/lfw_align/Fred_Thompson/Fred_Thompson_0002.png,../data/features_cleaner_pemiu128/Fred_Thompson_0002.npy,../data/lfw_align/Fred_Thompson/Fred_Thompson_0003.png,../data/features_cleaner_pemiu128/Fred_Thompson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0064/Fred_Thompson_0002.npy,0.7411030208022504
65,../data/lfw_align/Garry_Trudeau/Garry_Trudeau_0001.png,../data/features_cleaner_pemiu128/Garry_Trudeau_0001.npy,../data/lfw_align/Garry_Trudeau/Garry_Trudeau_0002.png,../data/features_cleaner_pemiu128/Garry_Trudeau_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0065/Garry_Trudeau_0001.npy,0.7742318713008753
66,../data/lfw_align/Gary_Williams/Gary_Williams_0001.png,../data/features_cleaner_pemiu128/Gary_Williams_0001.npy,../data/lfw_align/Gary_Williams/Gary_Williams_0002.png,../data/features_cleaner_pemiu128/Gary_Williams_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0066/Gary_Williams_0001.npy,0.6848661873808674
67,../data/lfw_align/Gene_Robinson/Gene_Robinson_0001.png,../data/features_cleaner_pemiu128/Gene_Robinson_0001.npy,../data/lfw_align/Gene_Robinson/Gene_Robinson_0002.png,../data/features_cleaner_pemiu128/Gene_Robinson_0002.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0067/Gene_Robinson_0001.npy,0.7929163843529323
68,../data/lfw_align/Gene_Robinson/Gene_Robinson_0001.png,../data/features_cleaner_pemiu128/Gene_Robinson_0001.npy,../data/lfw_align/Gene_Robinson/Gene_Robinson_0003.png,../data/features_cleaner_pemiu128/Gene_Robinson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0068/Gene_Robinson_0001.npy,0.6827630190301429
69,../data/lfw_align/Gene_Robinson/Gene_Robinson_0002.png,../data/features_cleaner_pemiu128/Gene_Robinson_0002.npy,../data/lfw_align/Gene_Robinson/Gene_Robinson_0003.png,../data/features_cleaner_pemiu128/Gene_Robinson_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0069/Gene_Robinson_0002.npy,0.6678583855295482
70,../data/lfw_align/George_Galloway/George_Galloway_0001.png,../data/features_cleaner_pemiu128/George_Galloway_0001.npy,../data/lfw_align/George_Galloway/George_Galloway_0003.png,../data/features_cleaner_pemiu128/George_Galloway_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0070/George_Galloway_0001.npy,0.6575337798575389
71,../data/lfw_align/George_Galloway/George_Galloway_0002.png,../data/features_cleaner_pemiu128/George_Galloway_0002.npy,../data/lfw_align/George_Galloway/George_Galloway_0003.png,../data/features_cleaner_pemiu128/George_Galloway_0003.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0071/George_Galloway_0002.npy,0.8605864377745147
72,../data/lfw_align/George_Galloway/George_Galloway_0002.png,../data/features_cleaner_pemiu128/George_Galloway_0002.npy,../data/lfw_align/George_Galloway/George_Galloway_0004.png,../data/features_cleaner_pemiu128/George_Galloway_0004.npy,True,../data/features_cleaner_pemiu128_reconstructed_genuine/0072/George_Galloway_0002.npy,0.6474415655269182
