,a_img,a_embedding_pemiu32,b_img,b_embedding_pemiu32,genuine,a_embedding_reconstructed32,cos_sim_a_pemiu_a_pemiu_reconstructed32
353,../data/lfw_align/Bill_Bradley/Bill_Bradley_0001.png,../data/features_cleaner_pemiu32/Bill_Bradley_0001.npy,../data/lfw_align/Chen_Tsai-chin/Chen_Tsai-chin_0001.png,../data/features_cleaner_pemiu32/Chen_Tsai-chin_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0353/Bill_Bradley_0001.npy,0.2636472758102533
354,../data/lfw_align/Bill_Bradley/Bill_Bradley_0001.png,../data/features_cleaner_pemiu32/Bill_Bradley_0001.npy,../data/lfw_align/Helen_Alvare/Helen_Alvare_0001.png,../data/features_cleaner_pemiu32/Helen_Alvare_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0354/Bill_Bradley_0001.npy,0.25444752656454556
355,../data/lfw_align/Bill_Elliott/Bill_Elliott_0001.png,../data/features_cleaner_pemiu32/Bill_Elliott_0001.npy,../data/lfw_align/Mary_Anne_Souza/Mary_Anne_Souza_0001.png,../data/features_cleaner_pemiu32/Mary_Anne_Souza_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0355/Bill_Elliott_0001.npy,0.3192564644308824
356,../data/lfw_align/Bill_Frist/Bill_Frist_0005.png,../data/features_cleaner_pemiu32/Bill_Frist_0005.npy,../data/lfw_align/Jimmy_Kimmel/Jimmy_Kimmel_0002.png,../data/features_cleaner_pemiu32/Jimmy_Kimmel_0002.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0356/Bill_Frist_0005.npy,0.2841280078191194
357,../data/lfw_align/Bill_Maher/Bill_Maher_0001.png,../data/features_cleaner_pemiu32/Bill_Maher_0001.npy,../data/lfw_align/Brad_Russ/Brad_Russ_0001.png,../data/features_cleaner_pemiu32/Brad_Russ_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0357/Bill_Maher_0001.npy,0.27553196438946387
358,../data/lfw_align/Bill_Maher/Bill_Maher_0001.png,../data/features_cleaner_pemiu32/Bill_Maher_0001.npy,../data/lfw_align/Juliette_Binoche/Juliette_Binoche_0001.png,../data/features_cleaner_pemiu32/Juliette_Binoche_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0358/Bill_Maher_0001.npy,0.2561467986689556
359,../data/lfw_align/Bill_Nelson/Bill_Nelson_0001.png,../data/features_cleaner_pemiu32/Bill_Nelson_0001.npy,../data/lfw_align/Kim_Jong-Il/Kim_Jong-Il_0003.png,../data/features_cleaner_pemiu32/Kim_Jong-Il_0003.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0359/Bill_Nelson_0001.npy,0.28896343066544933
360,../data/lfw_align/Bill_Nelson/Bill_Nelson_0002.png,../data/features_cleaner_pemiu32/Bill_Nelson_0002.npy,../data/lfw_align/Gillian_Anderson/Gillian_Anderson_0001.png,../data/features_cleaner_pemiu32/Gillian_Anderson_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0360/Bill_Nelson_0002.npy,0.24152741964098823
361,../data/lfw_align/Bill_Stapleton/Bill_Stapleton_0001.png,../data/features_cleaner_pemiu32/Bill_Stapleton_0001.npy,../data/lfw_align/Sedigh_Barmak/Sedigh_Barmak_0001.png,../data/features_cleaner_pemiu32/Sedigh_Barmak_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0361/Bill_Stapleton_0001.npy,0.2497290032024313
362,../data/lfw_align/Bill_Stapleton/Bill_Stapleton_0001.png,../data/features_cleaner_pemiu32/Bill_Stapleton_0001.npy,../data/lfw_align/Valerie_Harper/Valerie_Harper_0001.png,../data/features_cleaner_pemiu32/Valerie_Harper_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0362/Bill_Stapleton_0001.npy,0.2769571216158944
363,../data/lfw_align/Billy_Bob_Thornton/Billy_Bob_Thornton_0001.png,../data/features_cleaner_pemiu32/Billy_Bob_Thornton_0001.npy,../data/lfw_align/Herb_Dhaliwal/Herb_Dhaliwal_0001.png,../data/features_cleaner_pemiu32/Herb_Dhaliwal_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0363/Billy_Bob_Thornton_0001.npy,0.2805924109749489
364,../data/lfw_align/Billy_Bob_Thornton/Billy_Bob_Thornton_0001.png,../data/features_cleaner_pemiu32/Billy_Bob_Thornton_0001.npy,../data/lfw_align/Nong_Duc_Manh/Nong_Duc_Manh_0001.png,../data/features_cleaner_pemiu32/Nong_Duc_Manh_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0364/Billy_Bob_Thornton_0001.npy,0.24701646433709912
365,../data/lfw_align/Bob_Alper/Bob_Alper_0001.png,../data/features_cleaner_pemiu32/Bob_Alper_0001.npy,../data/lfw_align/Kevin_Millwood/Kevin_Millwood_0001.png,../data/features_cleaner_pemiu32/Kevin_Millwood_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0365/Bob_Alper_0001.npy,0.29558143916130514
366,../data/lfw_align/Bob_Graham/Bob_Graham_0002.png,../data/features_cleaner_pemiu32/Bob_Graham_0002.npy,../data/lfw_align/Dwayne_Wade/Dwayne_Wade_0001.png,../data/features_cleaner_pemiu32/Dwayne_Wade_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0366/Bob_Graham_0002.npy,0.28036268930864533
367,../data/lfw_align/Bob_Petrino/Bob_Petrino_0001.png,../data/features_cleaner_pemiu32/Bob_Petrino_0001.npy,../data/lfw_align/Geraldine_Chaplin/Geraldine_Chaplin_0004.png,../data/features_cleaner_pemiu32/Geraldine_Chaplin_0004.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0367/Bob_Petrino_0001.npy,0.24588180858726258
368,../data/lfw_align/Bob_Petrino/Bob_Petrino_0001.png,../data/features_cleaner_pemiu32/Bob_Petrino_0001.npy,../data/lfw_align/Jorge_Castaneda/Jorge_Castaneda_0001.png,../data/features_cleaner_pemiu32/Jorge_Castaneda_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0368/Bob_Petrino_0001.npy,0.27729878672929814
369,../data/lfw_align/Boris_Becker/Boris_Becker_0004.png,../data/features_cleaner_pemiu32/Boris_Becker_0004.npy,../data/lfw_align/Julianna_Margulies/Julianna_Margulies_0002.png,../data/features_cleaner_pemiu32/Julianna_Margulies_0002.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0369/Boris_Becker_0004.npy,0.28954330080676555
370,../data/lfw_align/Brad_Russ/Brad_Russ_0001.png,../data/features_cleaner_pemiu32/Brad_Russ_0001.npy,../data/lfw_align/Hana_Urushima/Hana_Urushima_0001.png,../data/features_cleaner_pemiu32/Hana_Urushima_0001.npy,False,../data/features_cleaner_pemiu32_reconstructed_impostor/0370/Brad_Russ_0001.npy,0.3098716701117829
